PlayerId,ClubId,PlayerName,Citizenship,Date_of_birth,Position,Foot,Height_in_cm,Highest_market_value_in_gbp
1381,44,Maik Franz,Germany,1981-08-05,Defender,Right,190,3150000
46179,167,Mathias Fetsch,Germany,1988-09-30,Attack,Right,189,360000
275938,192,Kai Bosing,Germany,1994-03-07,Attack,Both,173,90000
5469,162,Sebastien Chabbert,France,1978-05-15,Goalkeeper,Right,185,675000
14974,39,Bo Svensson,Denmark,1979-08-04,Defender,Right,190,2700000
39897,167,Michael Parkhurst,United States,1984-01-24,Defender,Right,180,900000
45674,167,Mohamed Amsif,Morocco,1989-02-07,Goalkeeper,Both,187,900000
15486,167,Aristide Bance,Burkina Faso,1984-09-19,Attack,Right,193,4950000
42463,4,Timo Gebhart,Germany,1989-04-12,Attack,Right,183,4500000
93534,4,Sebastian Gartner,Germany,1993-02-03,Midfield,,0,158000
823,4,Hanno Balitsch,Germany,1981-01-02,Midfield,Right,182,3600000
124441,4,Sinan Tekerci,Turkey,1993-09-22,Midfield,Left,171,315000
14856,167,Andreas Ottl,Germany,1985-03-01,Midfield,,0,2250000
124403,4,Manuel Bihr,Thailand,1993-09-17,Defender,Right,184,315000
1094,4,Emanuel Pogatetz,Austria,1983-01-16,Defender,Left,191,5400000
120834,4,Markus Mendler,Germany,1993-01-07,Attack,Left,173,900000
85201,4,Patrick Rakovsky,Germany,1993-06-02,Goalkeeper,Left,187,900000
1150,4,Raphael Schafer,Germany,1979-01-30,Goalkeeper,,0,4500000
1095,44,Peer Kluge,Germany,1980-11-22,Midfield,,0,3600000
5281,162,Flavio Roma,Italy,1974-06-21,Goalkeeper,Right,191,3830000
164967,162,Axel Maraval,France,1993-10-20,Goalkeeper,Right,184,450000
158530,15,Maximilian Wagener,Germany,1995-01-03,Midfield,Right,181,90000
123558,15,Malcolm Cacutalua,Germany,1994-11-15,Defender,Right,188,630000
7358,4,Javier Pinola,Argentina,1983-02-24,Defender,Left,180,5400000
179408,273,Cheick Diarra,Mali,1992-02-11,Attack,Right,176,900000
18416,3368,Aloys Nong,Cameroon,1983-10-16,Attack,Right,180,1350000
85298,15,Alexander Muhling,Germany,1992-09-05,Midfield,Right,186,1350000
29178,331,Nino,Spain,1980-06-10,Attack,Right,169,3600000
268708,367,Adrian Saballs,Spain,1995-07-07,Attack,,0,45000
258,33,Gerald Asamoah,Germany,1978-10-03,Attack,Right,180,6300000
316419,1147,Issa Baradji,Mali,1995-06-15,Attack,Right,187,270000
3890,1147,Eduardo,Brazil,1980-08-05,Attack,Right,178,2250000
35748,1147,Dennis Oliech,Kenya,1985-02-02,Attack,Right,181,3600000
5879,1147,Adrian Mutu,Romania,1979-01-08,Attack,Right,180,22500000
84133,366,Humberto Osorio,Colombia,1988-06-24,Attack,Right,178,1350000
297785,366,Zubi,Spain,1993-05-21,Attack,Left,181,
307512,1147,Pierre Francois Moracchini,France,1994-05-24,Attack,,0,
246616,366,Daniel Vadillo,Spain,1993-05-06,Attack,Right,177,
193584,273,Abdoulaye Sane,Senegal,1992-10-15,Attack,Right,180,855000
230233,366,Peli,Spain,1992-02-01,Midfield,,175,
99348,366,Antonio Amaro,Spain,1992-04-23,Midfield,Right,178,270000
8323,366,Alvaro Rubio,Spain,1979-04-18,Midfield,Right,180,2700000
21345,4,Alexander Stephan,Germany,1986-09-15,Goalkeeper,,0,360000
29061,366,Javier Baraja,Spain,1980-08-24,Midfield,Right,179,1080000
230219,366,Jorge Pesca,Spain,1992-04-24,Defender,Right,182,113000
38124,366,Heinz Barmettler,Dominican Republic,1987-07-21,Defender,,0,4500000
56543,366,Jesus Rueda,Spain,1987-02-19,Defender,Right,186,2250000
93584,24,Erik Wille,Germany,1993-03-28,Defender,Right,183,90000
231011,1147,Brandon Deville,Belgium,1993-02-17,Attack,Right,170,225000
44687,1147,Johan Cavalli,France,1981-09-12,Attack,Left,170,1130000
12502,1147,Sigamary Diarra,Mali,1984-01-10,Midfield,Left,176,2250000
44679,1147,Jean Baptiste Pierazzi,France,1985-06-07,Midfield,Right,185,900000
33535,366,Valdet Rama,Albania,1987-11-20,Attack,Both,182,900000
310796,1147,Nordine Ait Yahia,France,1992-07-10,Defender,Right,173,
7818,366,Oscar Gonzalez,Spain,1982-11-12,Attack,Right,175,3600000
23898,1147,Laurent Bonnart,France,1979-12-25,Defender,Both,171,4050000
22632,1147,Cedric Hengbart,France,1980-07-13,Defender,Right,183,3600000
66608,306,Samir Fazli,North Macedonia,1991-04-22,Attack,Right,185,720000
198210,306,Chiel Kramer,Netherlands,1992-01-03,Attack,Right,195,180000
36911,1147,Fabrice Begeorgi,France,1987-04-20,Defender,Right,177,450000
77207,366,Gilberto Garcia,Colombia,1987-01-27,Defender,Right,180,990000
308432,1147,Julien Remiti,France,1994-09-07,Defender,Right,176,90000
308428,1147,Mickael Leca,France,1994-07-04,Defender,Left,185,135000
57135,1147,Claude Dielna,France,1987-12-14,Defender,Left,184,675000
22645,1147,Ronald Zubar,Guadeloupe,1985-09-20,Defender,Right,186,4950000
284118,1147,Joshua Nadeau,France,1994-09-12,Defender,Right,185,315000
331977,1147,Francois Joseph Sollacaro,France,1994-03-21,Goalkeeper,Right,181,270000
66410,1147,Anthony Scribe,France,1988-01-01,Goalkeeper,Right,192,270000
26063,18,Juan Arango,Venezuela,1980-05-16,Midfield,,0,7200000
42466,1147,Oumar Sissoko,Mali,1987-09-13,Goalkeeper,Right,187,360000
188277,18,Joel Mero,Finland,1995-02-07,Defender,Right,191,135000
64545,367,Sebastian Fernandez,Uruguay,1985-05-23,Attack,Right,171,3240000
89215,1147,Grenddy Perozo,Venezuela,1986-02-28,Defender,Right,181,720000
227965,367,Ruben Ramiro,Spain,1993-04-16,Attack,Right,0,180000
227954,367,Mario Gomez,Spain,1992-10-06,Defender,Right,183,270000
315563,1147,Cedric Orengo,France,1995-09-15,Defender,Left,170,
124244,367,Leonel Galeano,Argentina,1991-08-02,Defender,Right,183,2340000
176612,367,Isma Gil,Spain,1989-01-23,Goalkeeper,Right,182,270000
129248,1147,Stefan Popescu,Romania,1993-05-05,Defender,Left,180,270000
94570,331,Manu Onwu,Spain,1988-01-11,Attack,Right,187,720000
291054,331,Jorge Gomez,Spain,1995-09-11,Attack,Left,0,
30747,331,Emiliano Armenteros,Argentina,1986-01-18,Attack,Left,178,2700000
60732,1147,Denis Tonucci,Italy,1988-09-06,Defender,Right,185,540000
315751,366,Julio Iricibar,Spain,1993-10-24,Goalkeeper,Left,182,225000
8163,367,Rodri,Spain,1984-08-17,Defender,Right,185,1800000
28002,331,Damia,Spain,1982-04-15,Defender,Both,188,3060000
8746,366,Carlos Pena,Spain,1983-07-28,Defender,Left,181,1350000
158792,331,Eneko Satrustegui,Spain,1990-09-25,Defender,Left,187,630000
298276,331,Jose Garcia,Spain,1997-01-13,Attack,Right,169,270000
29187,3368,Pedro Rios,Spain,1981-12-12,Attack,Right,175,3150000
277,3368,Sergio Da Silva Pinto,Germany,1980-10-16,Midfield,Right,176,3150000
191754,3368,Carlos Exposito,Spain,1991-11-17,Defender,Right,182,270000
73257,3368,Nagore,Spain,1980-12-27,Defender,Right,182,450000
9711,367,Nery Castillo,Mexico,1984-06-13,Attack,Left,170,13500000
15761,331,Marc Bertran,Spain,1982-05-22,Defender,Right,181,2160000
88082,273,Silvio Romero,Argentina,1988-07-22,Attack,Right,175,3600000
58789,331,Lolo,Spain,1984-08-22,Midfield,Right,182,2700000
39073,273,Emerson Conceicao,Brazil,1986-02-23,Defender,Left,187,4050000
119037,33,Philipp Hofmann,Germany,1993-03-30,Attack,Left,195,1620000
69611,3368,Javi Jimenez,Spain,1987-06-08,Goalkeeper,Right,183,1350000
35532,331,Javi Acuna,Paraguay,1988-06-23,Attack,Right,175,1350000
7739,331,Patxi Punal,Spain,1975-09-06,Midfield,Right,179,2160000
105577,16,Tammo Harder,Germany,1994-01-04,Attack,Both,174,495000
18833,33,Tim Hoogland,Germany,1985-06-11,Defender,Right,183,3150000
1073,16,Manuel Friedrich,Germany,1979-09-13,Defender,,0,4950000
7563,15,Andres Palop,Spain,1973-10-22,Goalkeeper,,0,6300000
59527,331,Jon Echaide,Spain,1988-01-05,Defender,Right,181,630000
34053,273,Cheick Ndiaye,Senegal,1985-02-15,Goalkeeper,Right,192,540000
195954,33,Dennis Erdmann,Germany,1990-11-22,Defender,Both,189,360000
57950,940,David Rodriguez,Spain,1986-02-14,Attack,Right,180,1800000
67538,3709,Javi Navas,Spain,1991-06-02,Attack,Right,182,225000
29122,33,Anthony Annan,Ghana,1986-07-21,Midfield,Right,175,2700000
75314,1084,Pedro Morales,Chile,1985-05-25,Attack,Right,180,4500000
301717,150,Pepelu Vidal,Spain,1995-08-27,Attack,,0,23000
55884,1084,Pablo Perez,Argentina,1985-08-10,Midfield,Right,175,1890000
247906,1084,Alex Portillo,Spain,1992-11-06,Defender,Left,182,360000
2233,3368,Christian Lell,Germany,1984-08-29,Defender,,0,3600000
221659,368,Gonzalo Suarez,Spain,1994-04-22,Attack,,184,90000
67539,1050,Diego Jimenez,Spain,1991-08-11,Defender,Right,183,270000
75816,368,Miroslav Stevanovic,Bosnia-Herzegovina,1990-07-29,Midfield,Right,180,1800000
184218,368,Javi Hervas,Spain,1989-06-09,Midfield,Left,178,1800000
99632,368,Cicinho,Brazil,1986-08-04,Defender,Right,174,3600000
77038,3368,Leandro Montagud,Spain,1989-02-28,Goalkeeper,,186,270000
101842,681,Mikel Abaroa,Spain,1988-10-02,Attack,,185,315000
63058,681,Oscar Vega,Spain,1987-01-27,Attack,Right,175,270000
89330,681,Javi Ros,Spain,1990-02-16,Midfield,Right,173,1350000
221076,1084,Bobley Anderson,Cote d'Ivoire,1992-03-03,Attack,Right,185,900000
197128,681,Kike Royo,Spain,1991-06-14,Goalkeeper,Right,184,270000
217721,13,Ruben Mesa,Spain,1992-01-16,Attack,Right,184,270000
7980,13,David Villa,Spain,1981-12-03,Attack,Both,174,45000000
221306,13,Momar Ndoye,Senegal,1992-03-10,Attack,Right,178,113000
249463,13,Isaac Nana,Ghana,1994-01-01,Midfield,Right,186,225000
156799,621,Unai Albizua,Spain,1989-01-18,Defender,Right,181,450000
156840,621,Gorka Magunazelaia,Spain,1992-03-02,Goalkeeper,Right,185,180000
315312,150,Juanma Garcia,Spain,1993-02-20,Attack,,167,450000
7612,13,Daniel Aranzubia,Spain,1979-09-18,Goalkeeper,Right,184,4500000
255979,150,Ignacio Abeledo,Spain,1996-01-05,Attack,Left,182,180000
76984,150,Braian Rodriguez,Uruguay,1986-08-14,Attack,Right,193,1350000
199134,150,Carlos Garcia,Spain,1993-09-17,Attack,,181,180000
187674,150,Sergio Rodriguez,Spain,1992-09-07,Attack,Both,169,90000
156892,150,Eder Vilarchao,Spain,1990-02-09,Attack,Left,183,180000
199132,150,Nono,Spain,1993-03-30,Midfield,Right,179,900000
119537,150,Lorenzo Reyes,Chile,1991-06-13,Midfield,Right,175,2250000
76701,681,Diego Ifran,Uruguay,1987-06-08,Attack,Right,174,1800000
44860,150,Javi Chica,Spain,1985-05-17,Defender,Right,175,1980000
23287,150,Nacho,Spain,1980-06-24,Defender,Left,174,2250000
137162,150,Cedrick,DR Congo,1992-03-08,Attack,Right,168,1800000
250010,533,Bruno Nazario,Brazil,1995-02-09,Attack,Left,178,720000
149412,533,Ahmed Sassi,Tunisia,1993-09-24,Midfield,,0,720000
82878,533,Robin Szarka,Germany,1991-09-17,Midfield,Both,176,225000
130227,533,Sandro Wieser,Liechtenstein,1993-02-03,Midfield,Left,185,900000
124785,533,Patrick Schorr,Germany,1994-10-13,Defender,Left,184,225000
336103,150,Pibe,Argentina,1996-01-31,Attack,Left,177,90000
1474,533,Tim Wiese,Germany,1981-12-17,Goalkeeper,,0,9000000
85301,1050,Albert Blazquez,Spain,1992-01-21,Defender,Right,178,225000
254039,150,Jose Antonio Caro,Spain,1993-03-08,Defender,Right,183,450000
31050,150,Damien Perquis,Poland,1984-04-10,Defender,Right,184,3330000
197131,681,Marco Sangalli,Spain,1992-02-07,Attack,Right,179,630000
319539,150,Jesus Pozo,Spain,1995-03-24,Defender,Right,186,90000
123579,86,Torben Rehfeldt,Germany,1993-08-07,Defender,Both,193,225000
85365,1050,Edu Ramos,Spain,1992-02-17,Midfield,Right,177,540000
117482,86,Cimo Rocker,Germany,1994-01-21,Defender,Left,186,180000
197578,150,Javi Montoya,Spain,1991-04-16,Goalkeeper,Right,186,225000
68649,86,Predrag Stevanovic,Serbia,1991-03-03,Attack,Left,178,180000
109855,533,Tim Paterok,Germany,1992-08-05,Goalkeeper,Right,192,113000
221984,3709,David Fornies,Spain,1991-06-02,Defender,Left,178,270000
273597,3709,Angel Galvan,Spain,1993-04-16,Goalkeeper,Right,190,90000
58163,533,Boris Vukcevic,Germany,1990-03-16,Attack,,0,2700000
52647,3709,Julio Cesar,Brazil,1986-09-02,Goalkeeper,Right,191,1800000
51545,940,Mario Bermejo,Spain,1978-10-07,Attack,Both,180,2250000
224098,940,Javi Rey,Spain,1991-02-20,Midfield,Right,187,270000
57922,940,Cristian Bustos,Spain,1983-05-29,Midfield,Right,176,1080000
162652,533,Filip Malbasic,Serbia,1992-11-18,Attack,Right,182,1350000
51550,940,Carlos Bellvis,Spain,1985-04-24,Defender,Left,170,1800000
57941,940,Samuel Llorca,Spain,1985-04-26,Defender,Right,186,1800000
86895,86,Aleksandar Stevanovic,Germany,1992-02-16,Midfield,Right,175,270000
176311,3709,Oliver Sanchez,Spain,1990-05-05,Goalkeeper,,193,
93926,86,Johannes Wurtz,Germany,1992-06-19,Attack,Right,182,720000
87409,150,Guillermo Sara,Argentina,1987-09-30,Goalkeeper,Right,184,2160000
94205,82,Kevin Scheidhauer,Germany,1992-02-13,Attack,Right,191,315000
80060,82,Willi Evseev,Germany,1992-02-14,Midfield,Left,177,225000
101015,8024,Lassad Nouioui,Tunisia,1986-03-08,Attack,Right,188,1800000
75339,8024,Stevan Kovacevic,Serbia,1988-01-09,Midfield,Left,180,315000
31108,2424,John Jairo Mosquera,Colombia,1988-01-15,Attack,Right,192,675000
44700,150,Paulao,Brazil,1982-08-06,Defender,Right,188,2700000
112991,1301,Fidelis,Brazil,1989-06-14,Attack,Left,185,900000
166666,131,Jean Marie Dongou,Cameroon,1995-04-20,Attack,Right,173,1800000
237665,1301,Andre Ferreira,Portugal,1990-06-15,Attack,Right,182,360000
72771,1301,Jorge Chula,Portugal,1990-02-13,Attack,Right,174,360000
118520,16795,Wilson Cuero,Colombia,1992-01-27,Attack,Right,178,270000
7841,16795,Carlos Aranda,Spain,1980-07-27,Attack,Right,183,2250000
93047,16795,Jona,Honduras,1989-01-07,Attack,Right,183,540000
55378,982,Kayke Rodrigues,Brazil,1988-04-01,Attack,Right,182,1350000
167204,1301,Edivandio,Cape Verde,1991-01-01,Attack,Right,182,360000
38412,16795,Gai Assulin,Israel,1991-04-09,Attack,Right,170,540000
72896,982,Dejan Skolnik,Croatia,1989-01-01,Midfield,Left,175,990000
236549,2990,Cleyton,Brazil,1990-02-24,Attack,Right,172,900000
44859,940,Jonathan Vila,Spain,1986-03-06,Midfield,Right,186,900000
84700,2990,John Ogu,Nigeria,1988-04-20,Midfield,Left,192,1350000
2726,2990,Romuald Peiser,France,1979-08-03,Goalkeeper,Right,187,1440000
177544,982,Revson,Brazil,1987-12-20,Midfield,Left,186,675000
162532,982,Claudemir,Brazil,1984-08-17,Midfield,Right,173,1800000
234044,8024,Romario,Brazil,1992-01-15,Attack,Right,191,270000
290780,982,Bruno Moura,Brazil,1992-07-13,Defender,Right,183,135000
39932,2995,Bedi Buval,Martinique,1986-06-16,Attack,,0,1530000
124784,982,Jaime,Brazil,1990-02-26,Defender,Right,185,675000
25220,982,Marco Airosa,Angola,1984-08-06,Defender,Right,178,360000
63695,16795,Dani Benitez,Spain,1987-04-07,Attack,Left,182,2250000
4740,27,Daniel Van Buyten,Belgium,1978-02-07,Defender,,0,13500000
310468,1465,Rui Canico,Portugal,1995-10-18,Attack,Right,174,
159162,27,Ylli Sallahi,Austria,1994-04-06,Defender,,0,495000
227685,1465,Leandro Borges,Portugal,1992-04-29,Attack,Left,178,270000
39689,1465,Joao Coimbra,Portugal,1986-05-24,Attack,Right,183,720000
210120,2990,Rafael Oliveira,Brazil,1987-07-06,Attack,Right,187,270000
56315,2990,Makelele,Brazil,1985-02-26,Midfield,Right,173,1800000
291451,1465,Luis Gustavo,Brazil,1992-01-07,Defender,Right,189,315000
310482,1465,Joao Manuel,Portugal,1994-05-28,Goalkeeper,Right,182,
137637,982,Mayko,Brazil,1991-02-03,Midfield,Right,185,90000
57930,16795,Toti,Spain,1987-09-21,Attack,Both,176,810000
198400,16795,Richard Boateng,Ghana,1992-07-10,Midfield,Right,180,720000
158704,16795,Jon Ander Garrido,Spain,1989-10-09,Midfield,Right,185,720000
7353,16795,Juanma Ortiz,Spain,1982-03-01,Defender,Right,179,3150000
67866,16795,Brayan Angulo,Colombia,1989-11-02,Defender,Left,175,1800000
287305,16795,Adolfo Martinez,Spain,1992-01-15,Midfield,,177,90000
138267,1301,Ruben Brigido,Portugal,1991-06-23,Attack,Both,172,540000
204023,1301,Hassan,Nigeria,1989-01-20,Midfield,Right,179,360000
191192,1301,Amar Zildzovic,Serbia,1990-06-29,Midfield,Right,172,225000
186922,1301,Rodrigo Lindoso,Brazil,1989-06-06,Midfield,Right,182,2700000
64635,1301,Joao Luiz,Brazil,1985-06-24,Midfield,Right,182,720000
237316,1301,Armando Freitas,Cape Verde,1992-07-24,Defender,,172,225000
240906,1301,Tiago Silva,Portugal,1991-02-26,Defender,Right,179,225000
256695,1301,Alemao,Brazil,1992-12-07,Defender,Right,171,405000
150144,1301,Tenglong Lei,China,1991-01-17,Defender,Right,183,360000
239149,1301,Luis Miguel,Portugal,1991-09-24,Defender,Left,183,135000
147881,1301,Marcio Rosario,Brazil,1983-11-21,Defender,Left,187,900000
13326,1301,Johnny Leoni,Switzerland,1984-06-30,Goalkeeper,Right,188,1080000
7537,131,Jose Manuel Pinto,Spain,1975-11-08,Goalkeeper,Right,185,1800000
213351,2995,Christian Irobiso,Nigeria,1993-05-28,Attack,Left,190,450000
194019,1465,Gladestony,Brazil,1993-08-05,Midfield,Right,183,180000
103793,2995,Carlao,Brazil,1986-08-01,Attack,Right,191,1800000
129224,2995,Duarte Duarte,Portugal,1987-08-27,Attack,Left,176,180000
24709,2995,Rui Miguel,Portugal,1983-11-15,Attack,Right,171,1260000
44778,2995,Vitor Silva,Portugal,1984-01-07,Attack,Right,169,3150000
7594,131,Carles Puyol,Spain,1978-04-13,Defender,Right,178,27000000
25825,2995,Gregory Arnolin,Martinique,1980-11-10,Defender,Right,187,3600000
279935,2995,Paulo Freitas,Portugal,1994-08-26,Goalkeeper,Right,181,90000
14149,2424,Claudio Pitbull,Brazil,1982-01-08,Attack,Right,173,1890000
17352,1465,Carlitos,Portugal,1982-09-06,Midfield,Right,176,2250000
98320,2424,Kalidou Yero,Senegal,1991-08-19,Attack,Right,197,720000
211083,2424,Joel Silva,Portugal,1990-10-24,Attack,Left,180,360000
34395,2424,Draman Haminu,Ghana,1986-04-01,Attack,Both,173,2250000
210057,2424,Pedro,Portugal,1987-09-01,Attack,Right,180,450000
69441,2424,Eder Sciola,Brazil,1985-09-25,Defender,Right,183,450000
31109,2424,Vitor Vinha,Portugal,1986-11-11,Defender,Left,180,900000
92117,2424,Daniel,Portugal,1987-03-29,Defender,Right,185,630000
52332,2424,Maximilian Haas,Germany,1985-12-07,Defender,,0,1620000
164044,2424,Nelson Agra,Portugal,1991-01-06,Defender,Both,175,428000
38662,2424,Halisson,Brazil,1985-06-28,Defender,Right,189,810000
78813,8024,Stephane Dasse,Burkina Faso,1989-07-05,Defender,Left,180,405000
170359,2990,Reiner Ferreira,Brazil,1985-11-17,Defender,Left,185,720000
100220,8024,Mika,Portugal,1987-09-26,Defender,Right,180,900000
3530,82,Jan Polak,Czech Republic,1981-03-14,Midfield,Right,181,6750000
9814,2424,Bruno Moraes,Brazil,1984-07-07,Attack,Right,180,630000
37574,8024,Luis Dias,Portugal,1987-01-03,Defender,Right,180,360000
138446,982,Renato,Brazil,1991-12-03,Defender,Right,183,135000
65060,16795,Borja Gomez,Spain,1988-05-14,Defender,Left,183,1440000
158488,2990,Manoel,Brazil,1989-02-01,Attack,Right,185,1080000
160671,1049,Manu Molina,Spain,1991-11-20,Midfield,,175,360000
298185,1049,Hector Pizana,Spain,1995-02-07,Goalkeeper,Right,184,90000
225477,2995,Fernando Neto,Brazil,1993-01-27,Midfield,Left,179,675000
146721,2861,Nyasha Mushekwi,Zimbabwe,1987-08-21,Attack,,188,2700000
168338,520,Papa Ibrahima Sene,Senegal,1990-12-13,Attack,,181,270000
169029,520,Arne Naudts,Belgium,1993-11-27,Attack,Right,186,360000
58009,1531,Javi Flores,Spain,1986-02-09,Attack,Right,170,630000
192992,2727,Joren Dehond,Belgium,1995-08-08,Attack,Right,169,225000
166548,172,Evans Kondogbia,Central African Republic,1989-05-03,Attack,Right,189,135000
262022,172,Jamal Thiare,Senegal,1993-03-31,Attack,Right,183,810000
98078,172,Abraham Kudemor,Ghana,1985-02-25,Midfield,Right,182,540000
111786,1411,Par Ericsson,Sweden,1988-07-21,Attack,Right,183,630000
5881,172,Olivier Renard,Belgium,1979-05-24,Goalkeeper,,192,1350000
92953,1531,Pelayo,Spain,1990-11-01,Midfield,Right,184,720000
74667,1049,Dorlan Pabon,Colombia,1988-01-24,Attack,Right,168,7200000
70890,1531,Sergio Mantecon,Spain,1980-06-08,Midfield,Right,174,900000
7985,1531,David Generelo,Spain,1982-08-11,Midfield,Right,181,2250000
129374,1531,Marc Martinez,Spain,1990-04-04,Goalkeeper,Right,186,360000
224091,1531,Diego Rivas,Spain,1987-05-27,Goalkeeper,Left,182,225000
33870,2727,Marvin Ogunjimi,Belgium,1987-10-12,Attack,Left,185,3150000
240912,1075,Hebert,Brazil,1991-05-23,Defender,Left,191,450000
198047,714,Cristian Gomez,Spain,1989-07-27,Midfield,Left,186,1350000
102463,2727,Christopher Verbist,Belgium,1991-10-08,Attack,Right,176,360000
38817,714,Sergio Tejera,Spain,1990-05-28,Midfield,Left,180,1800000
8019,714,Simao,Portugal,1979-10-31,Attack,Right,174,22500000
200799,2727,Ben Yagan,Belgium,1995-05-09,Attack,Left,173,450000
191866,1531,Charlie Ianson,England,1993-07-01,Defender,Right,181,315000
138084,2727,Simon Bracke,Belgium,1995-11-17,Attack,Left,183,135000
74011,2727,Douglas Maia,Brazil,1989-04-12,Midfield,Right,179,360000
40370,2727,Stefan Gislason,Iceland,1980-03-15,Midfield,Right,195,1800000
23306,1531,Alberto Rivera,Spain,1978-02-16,Midfield,Both,167,2700000
30672,2727,Kenneth Van Goethem,Belgium,1984-02-13,Midfield,Left,178,630000
